STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570429,-9999, , , ,9999,-9999, , , ,9999,228, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570430,-9999, , , ,9999,317, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570501,-9999, , , ,9999,-9999, , , ,9999,217, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570502,-9999, , , ,9999,-9999, , , ,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570503,-9999, , , ,9999,311, , ,S,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570505,-9999, , , ,9999,-9999, , , ,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570506,-9999, , , ,9999,-9999, , , ,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570507,-9999, , , ,9999,311, , ,S,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570508,-9999, , , ,9999,-9999, , , ,9999,228, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570509,-9999, , , ,9999,300, , ,S,9999,228, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570510,-9999, , , ,9999,267, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570511,-9999, , , ,9999,-9999, , , ,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570513,-9999, , , ,9999,-9999, , , ,9999,217, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570514,-9999, , , ,9999,-9999, , , ,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570515,-9999, , , ,9999,300, , ,S,9999,228, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570516,-9999, , , ,9999,-9999, , , ,9999,228, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570517,-9999, , , ,9999,278, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570519,-9999, , , ,9999,300, , ,S,9999,211, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570520,-9999, , , ,9999,-9999, , , ,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570521,-9999, , , ,9999,-9999, , , ,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570522,-9999, , , ,9999,306, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570523,-9999, , , ,9999,300, , ,S,9999,211, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570525,-9999, , , ,9999,294, , ,S,9999,211, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570527,-9999, , , ,9999,294, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570528,-9999, , , ,9999,294, , ,S,9999,183, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570529,-9999, , , ,9999,283, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570531,-9999, , , ,9999,294, , ,S,9999,167, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570601,-9999, , , ,9999,294, , ,S,9999,183, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570602,-9999, , , ,9999,-9999, , , ,9999,183, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570603,-9999, , , ,9999,306, , ,S,9999,183, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570605,-9999, , , ,9999,311, , ,S,9999,189, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570606,-9999, , , ,9999,300, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570607,-9999, , , ,9999,300, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570608,-9999, , , ,9999,300, , ,S,9999,189, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570611,-9999, , , ,9999,-9999, , , ,9999,178, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570612,-9999, , , ,9999,294, , ,S,9999,189, , ,S,9999
