STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000420,-9999, , , ,9999,291, , ,I,9999,130, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000421,-9999, , , ,9999,287, , ,I,9999,153, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000422,10, , ,I,9999,271, , ,I,9999,136, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000423,0, , ,I,9999,283, , ,I,9999,148, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000424,109, , ,I,9999,277, , ,I,9999,135, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000425,0, , ,I,9999,264, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000426,130, , ,I,9999,270, , ,I,9999,138, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000427,191, , ,I,9999,271, , ,I,9999,134, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000428,89, , ,I,9999,256, , ,I,9999,142, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000429,191, , ,I,9999,269, , ,I,9999,133, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000430,8, , ,I,9999,256, , ,I,9999,148, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000501,30, , ,I,9999,267, , ,I,9999,134, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000502,61, , ,I,9999,251, , ,I,9999,142, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000503,130, , ,I,9999,247, , ,I,9999,145, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000504,79, , ,I,9999,255, , ,I,9999,133, , ,I,9999
