STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530625,16, , ,Q,9999,247, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530626,0, , ,Q,9999,250, , ,Q,9999,123, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530627,76, , ,Q,9999,235, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530628,133, , ,Q,9999,238, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530629,84, , ,Q,9999,240, , ,Q,9999,126, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530630,47, , ,Q,9999,224, , ,Q,9999,120, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530701,0, , ,Q,9999,230, , ,Q,9999,126, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530702,60, , ,Q,9999,215, , ,Q,9999,126, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530703,0, , ,Q,9999,246, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530704,100, , ,Q,9999,220, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530705,44, , ,Q,9999,205, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530706,89, , ,Q,9999,222, , ,Q,9999,125, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530707,32, , ,Q,9999,215, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530708,40, , ,Q,9999,208, , ,Q,9999,132, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530709,180, , ,Q,9999,201, , ,Q,9999,131, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530710,71, , ,Q,9999,240, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530711,212, , ,Q,9999,210, , ,Q,9999,125, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530712,154, , ,Q,9999,195, , ,Q,9999,119, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530713,28, , ,Q,9999,210, , ,Q,9999,125, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530714,179, , ,Q,9999,224, , ,Q,9999,130, , ,Q,9999
